,Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Bladder,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Cervix - Ectocervix,Cervix - Endocervix,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Fallopian Tube,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Kidney - Medulla,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood,Row Mean
SP2,4.5777309314900805,4.261530815243406,3.778734244117836,4.643567621908798,4.488000770834068,4.94626298433245,4.507160349117523,2.9057359776670264,3.0312187306107203,3.4309542713857293,4.817623257511431,4.788685710613533,3.3174487937511006,3.33199177823206,2.9093891022653007,3.0077337200416303,3.3624698887502094,3.0928839656784843,3.795974694206668,3.0338634518662837,4.675251386050259,4.290571850852079,3.8369340113210915,4.57106999816771,4.710944154575872,4.323370069061268,4.187846909439575,4.351910961103077,4.253232938538032,4.311793717753649,4.837943241891027,3.426264754702098,2.940166750482817,3.411426245726465,3.9500017490834987,2.426264754702098,4.5786368624717415,4.239168878665448,3.584962500721156,4.854993016757,4.71259578044703,2.7995018140615953,4.078097423026661,4.364572432295856,4.457791260256042,4.519164449806069,4.5109619192773796,4.593951283948411,3.8011586560936985,4.904965718684027,4.974988111991927,4.8740592031411465,4.611172380044005,4.104336659814735,4.057389498232941
SP3,5.3466023752989855,4.8349134297010385,3.590362488463746,4.987775616142913,4.907611762852173,5.247547806890298,4.980939266085512,2.824156843728829,2.891613607039202,3.0211243400356063,4.44028782084042,4.106850796450224,2.8075610066291836,3.128458384146928,2.795766947782392,3.032100843167024,3.1210154009613658,2.726395291650452,3.442280035252584,2.8318772411916733,5.153400027735061,5.178913784669567,5.216454865144757,5.723558561472103,5.6089570522182886,4.559491813205038,4.282439805006387,4.40735275114004,4.370861740085285,4.314696525656286,5.128870759465125,3.238939679357493,2.6033592918829727,3.0928839656784843,3.720825666089836,3.284514133244245,4.954428984371879,4.536985375791937,3.5668151540108965,5.125568451778029,5.012345190419828,2.9237196787493884,4.036503333738988,4.615298579092115,4.745775149485796,4.783980413683795,4.458775699080244,4.620586410451877,3.8032270364349277,4.292045492492862,5.200849574637213,5.37851162325373,5.196331634265758,3.7687136570304847,4.184652280835764
SP4,2.0690146779151806,1.5733745264459444,1.166072675946706,1.963843998362475,1.8781367666269475,2.323946455421668,2.2338880601742774,1.110363243360418,1.252778951528184,1.3735090155180074,3.636914580355878,3.076901087557264,1.1156991534315863,1.4662355621504046,1.0426443374084937,1.4641454566911858,1.5494227457466636,0.9934932210584156,1.78114985171021,1.0250287944915224,1.977096712496954,2.909581115979684,1.447314700253176,2.6050201530624095,2.775472012430049,1.6285403192627603,1.065572311593622,1.7865963618908067,0.44890095114512774,1.6205864104518777,2.5711913809485556,0.8065302892595657,0.1712068274181424,0.07450543636362976,1.1143670249520001,-0.09234017214671059,1.7995018140615955,1.5405232964382192,1.67897330785417,2.8571848057912006,3.361768359419153,0.46571331959596385,2.612352498752662,2.183962834842595,1.595503660502742,1.6915341649192002,1.7458826889022592,2.087123343651199,1.2332745389909343,2.3665320455371304,2.9437338296345277,2.7261772795547006,2.0792927672728534,0.1877677470460248,1.706731616667226
SPDEF,-1.7131188522118383,-2.4266254735540556,-3.6803820657998387,-1.6850135145314844,-2.2584251525812045,-2.5145731728297585,-1.7858751946471527,0.1877677470460248,0.9811219897943106,-0.6688680777827979,0.6951029856404789,0.8032270364349277,1.4446670668419077,1.3895668117627256,-0.16812275880832692,-0.09850554495242506,-0.38082178394093086,-0.7369655941662062,-1.67116353577046,-0.45997273074249273,4.9140860970127225,-2.2584251525812045,-3.539519529959989,-1.3364276645824773,-0.16974467583231706,-1.5950968778548693,4.532628657517167,-2.954557029238833,-2.373327247394007,-3.1078032895345147,1.4108837771955804,-2.1975999598851605,-2.365871442474959,-3.023269779322847,-4.717856771218502,-3.8365012677171206,0.5567972465927431,7.117383366931484,-2.077041035763828,-1.8468432119385796,-1.965784284662087,-1.9885043611621707,-1.434402824145775,7.726558779104974,3.130601449790564,3.7813597135246595,4.045268215138534,-2.5145731728297585,5.426264754702098,-0.24982229440694284,-2.373327247394007,-1.1844245711374275,-1.7226103011891363,-3.4900508536956893,-0.48941727042981964
SPI1,4.9597701552114675,5.053111336459563,4.088735246190284,4.539779191698494,4.77899700616954,3.3645724322958563,4.02945288578697,2.425996321351079,1.9316830570598058,2.4727476930994956,1.5099491463043107,1.2968978577000776,1.7578766597478963,1.8310665106050728,2.2732174731034953,2.800951654867877,2.4138648330979473,2.2298955008338943,4.215678596607928,3.190456834573665,4.099295204337775,5.205744385062756,-3.0954195650786827,2.5964581395589854,3.597531174224212,3.414135532984451,3.708739041359579,3.3923174227787602,2.6890754695453065,3.440952198029637,3.805292455600712,2.751892138404309,1.9076598278532895,2.433226548289903,2.702214251010441,2.5015665298254945,6.998308350354287,3.583759753639499,0.9811219897943106,4.488000770834068,2.438026647123942,1.4010843015050058,2.735738781912347,3.4841381312016693,3.4600872401168328,3.473786911614367,4.7532836164608785,7.547665748353421,2.7320520733002893,2.313536103280521,3.403267722339301,3.205236097849846,3.158660175346498,9.77066389291676,3.263774063972139
SPIB,-3.8783214434117474,-2.932361283124637,-5.265344566520995,-3.590744853315162,-2.9213901653036336,-4.351074440546879,-2.9885043611621707,-4.965784284662087,-4.965784284662087,-4.965784284662087,-4.921390165303634,-4.643856189774724,-4.442222328605074,-4.643856189774724,-5.158429362604483,-4.921390165303634,-5.107803289534515,-5.265344566520995,-3.643856189774725,-4.836501267717121,-3.1202942337177118,6.287897032697134,-5.965784284662087,-3.965784284662087,-3.6259342817774622,-2.6259342817774622,3.7273759385948972,-3.8783214434117474,-1.67116353577046,-4.184424571137427,-2.5820799921880346,-4.50635266602479,-6.643856189774724,-3.395928676331139,-1.8730271437422346,-3.6989977439671855,-1.1975999598851608,-3.0954195650786827,-2.599462070416271,1.3305584000308024,-4.035046947099201,-1.29689930039584,-3.473931188332412,-1.38458370273713,-3.77595972578207,-3.7563309190331373,3.9606970393043124,4.45022149589718,-2.4266254735540556,-1.3437324652057108,-2.816037165157405,-4.132894270497346,-3.0954195650786827,1.6466235084765828,-2.9106332576755904
SREBF1,5.496654082593496,5.311793717753649,8.155577222482346,4.312156888313374,5.469560421711221,5.2238086586060195,5.825022364044702,5.239932613485236,4.678635347822744,5.1438423541965985,4.215678596607928,4.7824085649273735,4.92837032301897,4.489286022625876,4.877253453876608,5.032321287057878,5.144454313926194,4.857980995127572,5.211401637418471,5.0574502721839,6.001802242633985,4.412781525338476,5.40786256740339,6.373126157758923,6.228049047884462,5.832636887566866,5.622051819456376,5.544114402209474,6.305788166810991,5.2471680003747725,6.373300196608388,4.487357715311547,3.12267271882414,4.515384460636948,5.466300829179342,6.543263870499561,5.705701496845794,6.338513555321811,4.272769732436511,6.85049941375812,6.185371029235403,3.428276414392509,6.303598116992494,6.126807703142035,6.052676724303575,6.121429908948958,5.718361626138354,5.044831233447812,4.956056652412403,6.293701542080735,5.911931212309049,5.7528823662730915,6.322739382694552,3.8032270364349277,5.409752312841594
SRF,5.4809113460477485,5.676662334857967,4.58014548442338,6.916476644437717,6.638797899951696,7.223036337901875,6.7535510546006545,3.8303567474192195,4.228049047884462,4.114367024952,5.147306698780294,5.261906859828068,4.578938713093386,4.5291962679993905,3.985500430304885,3.818134760810847,4.402926780581626,3.9049657186840263,3.595742339474399,3.3405622690264134,5.635464198167884,5.765799923285126,5.448240225216066,6.142209191389236,6.213638902198852,7.364572432295856,5.917670434361761,7.145677455195635,5.395405604566331,7.258330472612426,6.92362461136832,5.808899839257769,5.344118334521428,4.032982416699429,4.590362488463746,3.720825666089836,5.9225546714430495,4.804001915179304,5.343763122149601,5.698774108903683,5.861831330697612,3.5103290194905723,5.08278773170927,6.2384047393250786,5.210232990095849,5.221490455042056,5.37016428054021,5.380937194927824,5.04745114041639,5.015247773698937,5.561937059622433,7.2630344058337934,5.62702310555406,4.276496665640356,5.31762627161148
STAT1,5.661920579135087,5.3063351601979765,5.207892851641333,5.689718487683413,5.494575616502123,5.512858954449976,5.249066033855867,3.991861930556323,4.003602236680195,3.9476661567960103,4.764473550992666,4.3384244147835584,4.15704371014558,4.583759753639499,3.9078520718459635,4.665904354954898,3.9546616208378977,3.9136075118230993,4.794935662803536,4.15623479785027,5.307428525192248,8.969962045451197,7.885391331570442,5.416164164733128,5.257576417954784,5.306699707272787,5.042863176247121,5.1026581313637385,4.770300489499416,5.115199749385445,5.159064008810545,4.3045110418099535,3.6016965164809576,4.777156666004501,5.663059923747817,4.294620748891627,5.988230223060457,4.94673086014031,4.152994605492435,5.497293008662791,5.141596278383818,3.6094003900064293,4.995032192477536,5.317231700222606,4.977966757619478,5.05484847699562,5.184280294419382,5.94673086014031,4.6117625600648715,4.753818443173543,5.284662185483165,5.314696525656286,5.2024177215751815,5.054414387917307,5.005756584686713
STAT2,6.502712485966061,6.0802312720192635,5.521364878446219,6.211985606275216,6.254934118606487,5.982537314399271,6.245647773636751,4.036503333738988,4.165911938935689,4.331633567171029,6.17951105027151,6.355262990220572,5.0925457415435655,4.672425341971495,4.421559944901823,4.7420062108667365,4.413120146403495,4.0925457415435655,6.210232990095849,4.876271360550127,6.338780943894699,6.575766127296438,6.827183895819525,6.750874439656846,7.153805336079036,5.886793989975289,5.671717965129234,5.734709620225838,5.465648025982281,5.683134985126093,6.473137487772256,4.550900664647523,3.845991770664573,4.751142324726947,5.07189135305663,5.8869158958472525,6.736063627871814,5.9271853578263665,3.816599706534912,7.132371198732537,6.780047576061869,4.39746072605472,7.167919865551935,6.25304379464515,5.814037647539975,6.015916772106885,6.062639828286463,7.005624549193878,5.356848079236522,5.238786859587116,6.3788583832700345,6.638797899951696,6.397032817096848,4.662205499653616,5.682199607827156
STAT3,6.968090752045256,7.131342539123261,6.261248717466873,7.177917792195843,6.944272817611599,7.18685706717715,6.614709844115208,4.217230716220669,4.189824558880018,4.369466483650723,5.057883448899626,5.081510068120917,4.469234793667656,4.371558862611963,3.9763636357327616,4.724104519866845,4.2645364309990255,3.9662458732249397,5.241077458175037,4.594548549550354,6.969242604434498,6.810571634741147,6.264254920371922,6.530289277985783,6.800899899920305,6.638653116466112,6.161585410132001,6.6054054368251185,6.462379571841023,6.645298163948631,7.096978636370538,5.626147063603719,5.411595725320303,5.644144699932848,5.955243047936763,6.398401679243913,7.434211203485566,6.3630834472081474,5.986638471730853,7.034523875334392,6.763544364293921,5.062639828286463,6.314152693882218,6.548436624696042,6.3646599718147625,6.470862199413702,6.401220862160216,6.663913842115978,5.651625783920642,5.142413437873741,6.78135971352466,6.870364719583405,6.63850831844914,6.595742339474399,5.998463287327011
STAT4,2.4057201273812487,2.555079898326656,-0.3997302464909953,0.9523335663696857,1.2767944047892594,-0.08467032398699055,1.5509006646475232,0.06901467791518046,2.339707507448597,1.7215913987753801,-0.7983661388303496,0.25459404303314104,3.933572638261024,4.108524456778169,0.1335635257411058,2.2812531341264943,2.438292851579147,0.3045110418099531,0.15055967657538138,0.14274017211608214,2.0328061450832413,0.9335726382610239,1.9774631112394667,1.1355348697611896,1.5360529002402097,0.45417589318580215,1.231432408447965,1.1083571780904184,0.3103401206121505,1.0881415968690176,1.6870606883398924,3.658782734012828,0.005759269288684953,0.48645695576873105,1.6345932684457567,2.035975743665129,3.4289463447694826,0.5310694927259542,-1.1942948151614887,1.2369517585880805,0.7458826889022593,-0.1456053222468993,4.584962500721156,1.3109217352303437,0.46466826700344427,0.5646220524369807,2.9072752629993825,4.06177619758669,0.9781956296816515,5.117279460053921,1.9671686075326276,1.102322191196686,1.4926223285744458,3.1705660567920684,1.4625522784271103
STAT5A,6.385258455694315,5.71699089440494,5.565140168815646,4.867896463992655,5.073820233291672,4.939226577728209,5.013908845490639,1.2815498933666418,1.1680001245178202,1.7458826889022592,2.993312057619879,3.040191071838295,1.386259141133346,1.172487515510134,1.3322782830569293,2.717649008173315,1.292781749227846,1.6224618673827302,2.953823953941167,2.439357178474257,5.912410353808268,6.203396948546115,3.3483740751911633,5.234961094839504,5.351557662450426,5.192983169973992,4.507794640198696,5.03121873061072,3.5372960670908418,4.917909073852982,5.237257770900372,3.4059923596758366,2.5931146964846152,3.4802651220544627,3.702657543390911,2.1213470168784423,5.280028356610609,4.358958825832329,3.8904466926799057,5.496654082593496,5.285587167909472,2.868686765322135,4.07724299893246,4.690975738343275,4.394376944957055,4.788163657037767,4.977279923499917,5.535741941075111,3.6769443591069124,3.1845976841557606,4.694323060125386,5.2992080183872785,4.777682717073553,5.216066783087033,3.9811070039859175
STAT5B,6.424586226251101,6.011003564432669,6.0900065299038175,6.065873846768905,6.132474024365372,6.172927489603836,6.45335295377561,4.245267466519513,4.485104761080973,4.598424760527719,6.734709620225838,6.593801928904964,4.681449265314958,4.758622982440239,4.107687869314374,5.394376944957055,4.602884408718419,4.417515002885087,4.782932704820836,4.505890929729957,6.216842842837263,5.882887553224962,4.907611762852173,6.824004050933153,6.7820153350041945,6.480749817184468,5.631977320238746,6.069100631922826,4.7612852733616196,5.998872453994275,7.070389327891398,4.5777309314900805,3.8191572236749685,4.612352498752662,4.9481335778404,4.196134880765161,6.180903709179382,5.158458216216766,5.694880192799191,6.375387026828883,7.014020470314935,4.051807107013298,6.423073879089372,5.965091624790789,5.419201773848765,5.584060534426763,5.805550425210856,6.3402061799117115,5.001802242633985,5.461397589926158,5.821199978056451,7.281234584647019,6.049848549450561,7.113742166049188,5.607037129868585
STAT6,7.149747119504682,7.032321287057878,6.969242604434498,7.522385366315934,7.377644358399907,7.5445781173388395,7.573647187493322,3.16478627814334,3.6094003900064293,3.982765462583646,2.00611846138338,2.5323169593327655,4.601102203376409,4.3603642765434705,3.103161894986697,2.9717734471933728,3.97865326490861,3.534808661231747,3.5668151540108965,3.2495970360589963,7.037821465434967,7.377210530388552,7.098032082960526,7.73267622307331,7.750204509279872,7.394033895367782,7.044940491279731,7.4371278442728075,7.102238193930738,7.309248960816616,7.577428828035749,5.569551851083613,4.477029653013065,6.02724253597374,6.5906618959652645,5.871597265613853,7.5576551547254205,6.91528186586766,3.33771109212829,7.382840144475236,7.7770908961318685,5.0539801681876515,4.898208352508718,7.448735798029397,7.256444596473442,7.224966365000275,7.338067797542616,7.736063627871814,6.6865005271832185,5.137913322088407,7.132371198732537,7.6858000197448915,7.501439145158873,7.43379405875492,6.050613701618523
TAL1,3.475084882948783,3.5298209465286954,1.5602258223996497,0.9365908298239385,2.1625323182414573,1.1788739581697951,2.110363243360418,0.9267585319864651,0.5099491463043107,0.7057567820497973,-0.20423305221760774,0.23756371831767567,0.9206744110416182,0.6229303509201767,1.0440443327060211,1.4494293141031993,0.6968840908554544,0.42760617278189944,2.0844044829343473,2.1223414075261195,3.389566811762726,-5.965784284662087,-5.965784284662087,3.1563966165976653,2.803846972722153,1.6644828403646825,1.4719677876615156,2.403267722339301,1.1877677470460248,2.3476656563009706,2.8708578643637623,1.5772475355931508,1.427069755210786,2.0025225097687107,2.1163647566917847,-0.05439229681862778,4.591260524621525,0.8383467365212307,0.20664322398339532,2.3271124707470854,0.983312871067121,-0.732164607902385,1.5200450240398176,1.8960780553970644,1.2357270598380585,1.4982508675278254,2.12565110166152,3.5716768099709313,1.1686420355588392,1.3248106034204836,3.5447326559326235,3.1412692849461332,2.168321115739723,2.8065302892595656,1.428646509692467
TBX21,-0.21926996352362352,0.5499155536219554,-2.0954195650786827,-0.7490384264667812,-0.6506347224057867,-2.4579896444633906,0.2240402742179301,-3.4900508536956893,-3.7563309190331373,-3.522840788813359,-3.2933589426905914,-3.0954195650786827,-3.321928094887362,-3.643856189774725,-3.1975999598851605,-2.6170561304310094,-3.6803820657998387,-3.1078032895345147,-1.2933589426905916,-2.7563309190331373,-0.520769438793664,3.997744026059632,-2.7083964419694353,-0.2636115992965395,0.16992500144231237,-1.9545570292388328,-0.5649048483799026,-1.4981787345790898,-1.3364276645824773,-1.3004483674769107,0.72159139877538,-1.7321646079023851,-2.8468432119385794,-1.3437324652057108,-0.8572598278839179,-0.35291578737104634,2.528821331009134,-0.8084373492992444,-3.2515387669959646,-0.5864059175908248,-2.126580496565143,-3.0350469470992008,-1.4579896444633909,-0.21256753548313206,-2.1015981400078068,-2.465938397578882,1.3740657182225378,4.207892851641333,-0.22095044716254147,-0.4363537305159361,0.4005379295837288,-0.4150374992788438,0.0172092900322231,3.8509993947164736,-1.172307057604126
TBX5,1.3379964635150159,-3.2108967824986183,-5.380821783940931,-3.0115879742752116,2.567545447643747,-4.573466861883326,2.5923972351979403,-4.756330919033138,-3.9213901653036336,-6.380821783940931,-1.5691795034802285,-1.3111482561341197,-3.8996950942043145,-3.9213901653036336,-0.7908586021614084,-5.717856771218502,-6.265344566520995,-5.795859283219775,-3.1078032895345147,-5.107803289534515,2.6881803585869264,-6.158429362604483,1.1551015581257025,-3.395928676331139,-2.7178567712185018,-5.380821783940931,-6.058893689053568,3.9392265777282085,0.900721927564115,4.372255648445787,-4.158429362604483,6.1501534552462465,3.877744249949002,,-7.380821783940931,-6.643856189774724,5.130313145543456,-5.717856771218502,-5.795859283219775,-5.058893689053568,-5.158429362604483,-6.965784284662087,-5.321928094887363,1.5109619192773793,0.24366908096686266,-0.45600928033515,-7.380821783940931,-7.965784284662087,-5.878321443411748,-1.4779442508390357,0.6951029856404789,-5.380821783940931,-2.7178567712185018,,-2.6679275719657665
TCF12,4.589164236699772,4.1715271060388135,3.516645557780962,4.5109619192773796,4.425593577653059,4.792855352362489,4.7311832415722,3.233581332195895,2.9141817950022695,3.3603642765434705,3.6403895600549454,3.8104431038451745,2.8067364916526687,2.866512394087798,3.40735275114004,3.291898196046679,3.200378797984026,3.0947427823865556,4.169123281476757,3.548436624696042,4.401903471607958,4.496014873437763,5.212958362728285,5.25171909260596,5.310703657225108,4.224966365000275,3.723558561472103,4.500802053057158,3.4698859762744636,4.486714373030702,4.699329525673156,2.9803909560614716,2.208517259805544,2.831674601253017,3.5311942879373888,2.252173413202027,4.375734538583156,4.279471295644468,2.9750798543874866,4.826802684285827,4.813524689297811,2.13815914522947,3.488000770834068,4.346247774082776,4.0522419811811385,4.112700132749362,3.9411063109464313,3.465974464504069,3.565597175854225,3.855989697308481,4.325530331567558,5.015247773698937,4.518220380599588,1.2209490044667792,3.8329843928535365
TCF3,4.442280035252584,4.0916998341368105,3.421559944901823,4.2445065513959195,4.295723024539968,4.799087306074004,4.555202633878297,2.883425315907177,2.8435819231539905,3.0424692424339614,3.64961545906341,3.820689560559215,3.1499096675349243,2.848798181244189,2.702214251010441,2.780939959363744,2.862550576299729,2.822526219038832,3.237716667699307,2.627373373440915,4.5453506448223,6.6941837433331495,5.354557946814536,4.929317594911761,5.439290681042018,4.632268215499513,4.528258742758412,4.086613947409496,4.181897643108388,4.063502942306158,4.944858445807539,2.879901771314977,2.363451457071713,3.452858964713811,3.8323837165491264,2.4446670668419075,4.614120868789254,4.298291730620124,2.8515991432351457,4.88410945135923,5.181897643108388,3.0496307677246004,4.490570130446201,4.688180358586926,4.708463165072117,4.718087583960517,4.957450336347116,5.529508641074312,3.974529312483882,6.2688460628731955,5.064365540263628,5.149950301681046,4.738497643889787,3.527320607877047,4.077604676678269
TCF4,4.784503982929566,4.5861642459309095,3.465974464504069,4.223036337901875,4.1034976397033365,3.682573297347578,3.6392321632492775,3.1638207264904183,3.621172752683435,3.0211243400356063,5.279842693520348,4.822220271621528,3.4711874603869854,3.877744249949002,3.418189947945766,2.7231216459506262,2.6622054996536164,2.686836649976077,3.1625323182414573,2.7366048753142485,4.468583317006828,3.989593184938768,3.6164753287828773,4.606442228131607,4.611172380044005,3.807354922057604,2.9003355086409828,3.228818690495881,2.191246789716267,3.219555769166913,3.8186460828225393,2.8369340113210915,2.2717244635105684,1.1997508567158368,2.038436181656108,-0.055891200892045155,4.57198012018773,2.8806855252611245,2.1269728562577654,3.9088129077395473,4.267910280884825,0.3068455003142828,3.363171077119244,3.1055104688277333,3.408032466130653,3.5360529002402097,3.3936907641874536,3.4342946179599254,1.7986726789578034,3.0106008332265053,4.23189316164533,4.578032971696541,3.820689560559215,-1.3183258582071666,3.264931239082227
TCF7,1.0881415968690176,1.4345615118726076,1.9715895355300619,-0.3677317845004871,0.6154162972628701,-0.7983661388303496,1.4562804815107253,-0.34190279464862844,-0.4500844463780446,-0.25325728422226385,-0.4016347946763554,-0.1440103026915193,-0.43245455235625324,-0.579921884020626,-0.1648843847417823,-0.12186323337305248,-0.40354186044101437,-0.488026018218199,1.8253786038929314,0.15574923267794485,1.6608373676962838,5.000901402741532,1.0489336451979225,0.9862288802273994,1.674460651560259,1.0114956388378293,1.488515008957812,0.18523225423016085,1.50131174924366,0.32538641465977336,1.9195307763872889,0.25459404303314104,-0.9268652953697847,0.39066768555966747,0.5859239769586013,0.9130329999521413,2.4168397419128294,2.01827808502435,-2.2310746644362487,2.8832297890327316,1.1731274334806563,1.871449415677,1.8781367666269475,2.279768421593595,1.7250867246302268,1.8567865462880808,3.596935142387232,4.308885057411763,1.9233393716321505,2.6033592918829727,2.8791175913576956,0.46466826700344427,1.3628906426658602,4.106013237622119,1.0877122563367534
TCF7L1,5.804001915179304,5.184280294419382,2.4475791965488827,5.824895114206393,5.4441038182282995,6.014801602351361,4.73226919950145,1.8411680435486493,1.8698714061777126,2.201006466056093,2.9474791459666747,3.1823744882758063,1.9800253002387338,1.583037623796664,1.6735564239901446,2.0806576633452254,2.0864441086853147,1.9553128034447054,1.5464623581670915,2.2488384016402487,5.660780334032546,-1.1140352432460294,1.9582859009232576,6.040454121349624,5.897482468196102,5.327687364176048,4.151777654732053,5.448240225216066,3.282588070259165,5.491853096329675,5.442280035252584,3.8328900141647417,2.759368919250905,3.454175893185802,3.437627248318949,2.7488905426459147,4.846493315964563,4.059182199211692,3.12994238397696,5.281698250098829,5.561784353081841,1.2016338611696504,3.5310694927259543,4.965322548367254,3.7897292513757694,4.305240965954483,3.611172380044005,4.046141781644721,2.727920454563199,4.084064264788474,5.813781191217037,5.79766152585376,5.143230134776893,0.20539251298968486,3.6772217201177826
TCF7L2,5.081510068120917,4.438292851579146,3.102658131363739,4.906890595608519,4.704595347632403,5.276496665640356,4.150559676575382,2.0786098346963664,2.442545456105304,2.252173413202027,1.8781367666269475,2.297484915710575,2.6592395722183197,2.689299160535892,1.7207162425211313,2.6290068334271774,2.540027269257507,1.9656919492247047,1.9324391865534711,2.0489336451979225,4.9121708029499525,-1.2688167584278,4.037821465434967,4.913128767819739,4.854993016757,4.375734538583156,4.4252578719992135,3.8933622107638715,3.238022517825721,3.733354340613827,4.806324057390029,2.6726516293283846,1.7004397181410922,2.4227712193204742,3.237410752719177,3.278133471081237,4.241840183564671,3.8242586966033736,1.7022142510104408,4.609400390006429,4.878234879112339,2.304803055785424,3.568032104771279,4.095080491901415,3.94251450533924,4.276496665640356,4.105175192265479,4.284662185483165,3.6915341649192004,3.3476656563009706,4.294988267691446,5.185470146066942,4.145269856650506,1.172487515510134,3.401818433568902
TEAD1,5.353323291162897,4.839959587489532,3.2331211179198176,4.482848283068465,4.381975478557301,4.699884728697476,5.705977901682522,2.6362185788753583,2.5425057014782615,2.7625614300488897,2.715234455240015,2.9756301862808234,2.6294731967869485,2.568032104771279,2.476122419880152,3.004681156117908,2.6229303509201767,2.3986239967177454,2.8797057662822882,2.516519497661096,4.880685525261125,-2.7563309190331373,6.529820946528695,4.964860664245848,5.218006150284427,5.940401697969842,4.542877099354142,5.113950482422504,4.3110671022555955,5.142413437873741,5.083213368248981,3.9945797242157473,3.7829327048208365,3.2514161327054576,3.3673710656485296,2.785759774427011,4.791814071161826,3.869377924031328,5.330558400030802,6.3045110418099535,5.20163386116965,2.6140030448649045,4.788685710613533,4.334139178838237,4.246027980528104,4.442280035252584,3.7676547982373463,2.6964390206557534,3.665620164066381,3.503348735167504,4.594548549550354,5.436461703182413,4.766860143829545,-4.351074440546879,3.770023039061328
TEAD3,5.058316495590823,5.2082831384125186,3.6182386555954547,6.902073579310743,6.615298579092115,7.148730779173189,6.924812503605781,1.525066592078211,1.3628906426658602,1.6785226768834942,0.15833702716710066,0.794103898559748,1.5902427080625905,1.1563966165976653,1.142086629617527,1.1782365846048053,1.4662355621504046,1.50131174924366,0.9869569625244011,1.4409521980296367,5.455491620628468,-2.0350469470992008,5.145473670317708,6.9342805936400245,6.828453873930486,7.676662334857967,6.266505468828398,7.360188670062712,6.119563684417364,7.373300196608388,6.971543553950772,5.003152448666922,4.425929205208577,4.306699707272787,4.712045448553693,3.9011082430145123,5.846242565109514,5.6236620520267415,4.513490745588118,5.325530331567558,6.235727059838059,2.910924496893008,3.931683057059806,6.766860143829545,6.39780296186249,6.550131104144458,5.267535798068735,4.445594291341182,5.064365540263628,4.34766565630097,5.398829182444627,7.500244366588816,6.629720891017257,-0.8598757760909294,4.366640367031091
TEAD4,3.4854268271702415,4.075532631167357,1.8363281339239785,3.6599245584023783,3.766065051474954,3.399171093819823,2.63203550398342,-0.23616354110904858,-0.22263289054958724,0.070389327891398,1.8081790837714706,1.7642612182171138,0.6002697535090047,0.54399071966485,-0.09541956507868243,0.38736254083599553,-0.42275246440684927,-0.008682243099800882,0.8773516264492625,0.5782141654724543,3.7311832415722,1.544979883255804,4.111865963867557,3.156558417196824,3.710393192170516,2.559736524432983,2.370443304821302,2.760859636821907,2.8257856274647914,3.2083611830984204,3.6322682154995127,2.985500430304885,2.3718376173304208,3.5096958419333872,4.241077458175037,0.025737561413608275,5.083851587697961,2.751892138404309,5.893119475835918,4.0574502721839,2.071076162010959,4.401220862160216,1.5969351423872322,3.127633279725874,3.94251450533924,4.20163386116965,2.3456802307863573,3.3291235962915664,2.327974725005777,2.6542063779442917,5.115199749385445,3.6046644151637044,3.0574502721838996,-3.608232280044003,2.429602407490763
TFAP2A,-2.1844245711374275,-2.4035418604410146,-2.434402824145775,-0.41119543298444966,-1.6943212567577124,-0.5002178798526883,-0.0028882793248265117,-3.4579896444633906,-3.0954195650786827,-3.083141235300246,1.2141248053528473,1.3857071246579338,-3.0350469470992008,-3.321928094887362,-3.0,-3.4422223286050744,-3.380821783940931,-3.158429362604483,-2.4900508536956893,-3.965784284662087,3.828834649468056,-2.265344566520995,-2.1202942337177118,0.42115596066222344,0.1801478611584286,0.01006368334469748,-0.9714308478032291,-0.1328942704973453,4.679761573516853,-0.2293823533437969,-1.2276920250415968,-1.3004483674769107,-3.6259342817774622,2.210388864445403,2.2776872537342427,-4.237863830098888,-2.0291463456595165,4.285402218862249,-4.608232280044003,-0.07856366919370213,-2.158429362604483,-3.795859283219775,-1.438307278601691,3.4828482830684653,5.980939266085512,5.968090752045256,-1.6529013293777317,-2.8996950942043145,-1.5907448533151622,1.0285691521967708,-0.7013416844354848,-1.994240730711315,4.259649120649155,-6.265344566520995,-0.9106027201833156
